"","FechaInicio","Delito","Categoria","Sexo","Edad","CalidadJuridica","FechaHecho","HoraHecho","HoraInicio","geopoint","AlcaldiaHechos","ColoniaHechos","persona_fisica"
"1262","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",33,"VICTIMA Y DENUNCIANTE","28/12/2019",20:00:00,12:52:00,"19.3567986246,-99.2376540853","ALVARO OBREGON","RINCONADA LAS CUEVITAS",TRUE
"1263","29/12/2019","PRIVACION DE LA LIBERTAD PERSONAL","DELITO DE BAJO IMPACTO","Femenino",18,"VICTIMA","29/12/2019",04:00:00,12:55:00,"19.3376877957,-99.0591821004","IZTAPALAPA","FRANCISCO VILLA",TRUE
"1264","29/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",34,"VICTIMA Y DENUNCIANTE","28/12/2019",18:45:00,13:00:00,"19.2937040437,-99.2160633339","TLALPAN","LOMAS DE PADIERNA",TRUE
"1265","29/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","19/09/2019",10:00:00,13:08:00,"19.3983578574,-99.1726245973","BENITO JUAREZ","NAPOLES",TRUE
"1266","29/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",41,"VICTIMA Y DENUNCIANTE","29/01/2019",10:00:00,13:12:00,"19.3814252019,-99.0908181997","IZTAPALAPA","CENTRAL DE ABASTO",TRUE
"1267","29/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","29/01/2019",10:00:00,13:12:00,"19.3814252019,-99.0908181997","IZTAPALAPA","CENTRAL DE ABASTO",TRUE
"1268","29/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Femenino",37,"VICTIMA Y DENUNCIANTE","29/12/2019",10:30:00,13:29:00,"19.3065159794,-99.2525157218","LA MAGDALENA CONTRERAS","POTRERILLO",TRUE
"1269","29/12/2019","ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA","ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA","Masculino",24,"VICTIMA Y DENUNCIANTE","28/12/2019",14:15:00,13:36:00,"19.518787786,-99.1630835938","GUSTAVO A MADERO","PROGRESO NACIONAL",TRUE
"1270","29/12/2019","ENCUBRIMIENTO","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","29/12/2019",09:56:00,13:37:00,"19.3664174737,-99.2866987472","CUAJIMALPA DE MORELOS","SAN JOSÉ DE LOS CEDROS",FALSE
"1271","29/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",35,"VICTIMA Y DENUNCIANTE","29/12/2019",02:27:00,13:43:00,"19.3744625512,-99.2145940582","ALVARO OBREGON","OLIVAR DEL CONDE 2A SECCIÓN",TRUE
"1272","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Femenino",56,"VICTIMA Y DENUNCIANTE","26/12/2019",18:00:00,13:45:00,"19.3996713493,-99.1357612452","IZTACALCO","VIADUCTO PIEDAD",TRUE
"1273","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","17/11/2019",12:00:00,13:46:00,NA,"ATIZAPAN DE ZARAGOZA",NA,TRUE
"1274","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",32,"VICTIMA Y DENUNCIANTE","26/12/2019",09:45:00,13:54:00,"19.3566421978,-99.2517594001","ALVARO OBREGON","SANTA LUCIA",TRUE
"1275","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",23,"VICTIMA Y DENUNCIANTE","29/12/2019",00:30:00,14:21:00,"19.3911228474,-99.1316145919","IZTACALCO","SAN PEDRO",TRUE
"1276","29/12/2019","ROBO A TRANSEUNTE Y VEHICULO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","27/12/2019",13:30:00,14:33:00,"19.4360071674,-99.1983053485","MIGUEL HIDALGO","POLANCO",TRUE
"1277","29/12/2019","ROBO A TRANSEUNTE SALIENDO DEL CAJERO CON VIOLENCIA","ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA","Masculino",37,"VICTIMA Y DENUNCIANTE","28/12/2019",14:00:00,14:33:00,"19.4937222745,-99.0786245813","GUSTAVO A MADERO","SAN FELIPE DE JESÚS",TRUE
"1278","29/12/2019","DISCRIMINACION","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","28/12/2019",19:00:00,14:36:00,"19.3691478035,-99.2419374996","ALVARO OBREGON","JALALPA EL GRANDE 1ER. REACOMODO",TRUE
"1279","29/12/2019","FALSIFICACION DE DOCUMENTOS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","11/12/2019",12:00:00,14:52:00,"19.4253705956,-99.1482646003","CUAUHTEMOC","DOCTORES",TRUE
"1280","29/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",36,"VICTIMA Y DENUNCIANTE","28/12/2019",13:00:00,15:03:00,"19.3104079965,-99.0690649997","IZTAPALAPA","SAN LORENZO TEZONCO",TRUE
"1281","29/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",19,"VICTIMA Y DENUNCIANTE","21/12/2019",20:30:00,15:16:00,"19.3420385987,-99.0605642998","IZTAPALAPA","LOS ÁNGELES APANOAYA",TRUE
"1282","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",40,"VICTIMA Y DENUNCIANTE","29/12/2019",13:00:00,15:19:00,"19.4790155601,-99.1133822102","GUSTAVO A MADERO","ARAGÓN LA VILLA",TRUE
"1283","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",41,"VICTIMA Y DENUNCIANTE","29/12/2019",01:00:00,15:32:00,"19.3653025214,-99.2370387911","ALVARO OBREGON","GARCIMARRERO",TRUE
"1284","29/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Masculino",NA,"LESIONADO","29/12/2019",15:30:00,15:34:00,"19.3815642021,-99.0532253997","IZTAPALAPA","UNIDAD EJÉRCITO CONSTITUCIONALISTA",TRUE
"1285","29/12/2019","DESPOJO","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","29/12/2019",01:00:00,15:40:00,"19.3768293959,-99.2661618002","CUAJIMALPA DE MORELOS","LOMAS DE VISTA HERMOSA",TRUE
"1286","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",54,"VICTIMA Y DENUNCIANTE","28/12/2019",23:30:00,15:41:00,"19.2731119585,-99.0345471284","TLAHUAC","LA CONCHITA",TRUE
"1287","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Femenino",NA,"VICTIMA","28/12/2019",23:30:00,15:41:00,"19.2731119585,-99.0345471284","TLAHUAC","LA CONCHITA",TRUE
"1288","29/12/2019","ROBO A PASAJERO A BORDO DE METRO CON VIOLENCIA","ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA","Masculino",24,"VICTIMA Y DENUNCIANTE","27/12/2019",08:30:00,16:00:00,"19.4396919989,-99.1181419998","VENUSTIANO CARRANZA","MORELOS",TRUE
"1289","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",36,"VICTIMA Y DENUNCIANTE","27/12/2019",23:00:00,16:08:00,"19.4711661007,-99.1888973001","AZCAPOTZALCO","ANGEL ZIMBRON",TRUE
"1290","29/12/2019","VIOLACION EQUIPARADA","VIOLACIÓN","Femenino",15,"VICTIMA","10/09/2019",06:00:00,16:22:00,NA,"CHALCO",NA,TRUE
"1291","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Femenino",48,"VICTIMA Y DENUNCIANTE","16/11/2019",16:00:00,16:42:00,"19.4522600657,-99.1825277517","MIGUEL HIDALGO","POPOTLA",TRUE
"1292","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",14,"VICTIMA","29/12/2019",10:00:00,16:43:00,"19.2293436869,-99.1193914808","XOCHIMILCO","SAN MATEO XALPA",TRUE
"1293","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","28/12/2019",12:30:00,16:48:00,"19.2828433775,-99.1925015904","TLALPAN","BARRIO EL CAPULÍN",TRUE
"1294","29/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Masculino",27,"LESIONADO","29/12/2019",15:00:00,16:51:00,"19.4840330157,-99.1827038865","AZCAPOTZALCO","DEL MAESTRO",TRUE
"1295","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",45,"VICTIMA Y DENUNCIANTE","29/12/2019",13:15:00,16:52:00,"19.4887471106,-99.0794699947","GUSTAVO A MADERO","CAMPESTRE ARAGÓN",TRUE
"1296","29/12/2019","ROBO A CASA HABITACION CON VIOLENCIA","ROBO A CASA HABITACIÓN CON VIOLENCIA","Femenino",51,"VICTIMA Y DENUNCIANTE","29/12/2019",00:30:00,16:54:00,"19.2136243991,-98.9913995332","MILPA ALTA","Pueblo San Antonio Tecomitl Barrio Xochitepec",TRUE
"1297","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",48,"VICTIMA Y DENUNCIANTE","09/12/2019",09:30:00,16:59:00,"19.3623335428,-99.0897348707","IZTAPALAPA","SAN PEDRO",TRUE
"1298","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",47,"VICTIMA Y DENUNCIANTE","28/12/2019",09:00:00,17:02:00,"19.3165903691,-99.1103086634","COYOACAN","EMILIANO ZAPATA FRACCIONAMIENTO POPULAR",TRUE
"1299","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA","29/12/2019",07:30:00,17:05:00,"19.3130370047,-99.2414461459","LA MAGDALENA CONTRERAS","LOMAS QUEBRADAS",TRUE
"1300","29/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Femenino",46,"VICTIMA Y DENUNCIANTE","28/12/2019",19:00:00,17:07:00,"19.3984848993,-99.1864908996","MIGUEL HIDALGO","TACUBAYA",TRUE
"1301","29/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","29/12/2019",00:30:00,17:19:00,"19.4181272311,-99.1151659889","VENUSTIANO CARRANZA","JARDÍN BALBUENA",TRUE
"1302","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",23,"VICTIMA Y DENUNCIANTE","29/12/2019",15:30:00,17:57:00,"19.482533487,-99.1031319077","GUSTAVO A MADERO","CONSTITUCIÓN DE LA REPÚBLICA",TRUE
"1303","29/12/2019","DISCRIMINACION","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","21/11/2019",11:00:00,18:01:00,"19.3723387005,-99.1779763998","BENITO JUAREZ","DEL VALLE CENTRO",TRUE
"1304","29/12/2019","FRAUDE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","06/05/2015",20:00:00,18:24:00,"19.3925486503,-99.1727571451","BENITO JUAREZ","DEL VALLE CENTRO",FALSE
"1305","29/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","29/12/2019",16:30:00,18:25:00,"19.4500018955,-99.1415193005","CUAUHTEMOC","GUERRERO",TRUE
"1306","29/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","12/11/2019",12:00:00,18:35:00,"19.3948893925,-99.1732415829","BENITO JUAREZ","NAPOLES",TRUE
"1307","29/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Femenino",57,"VICTIMA Y DENUNCIANTE","29/12/2019",15:00:00,18:50:00,"19.4022271706,-99.1791329628","MIGUEL HIDALGO","ESCANDÓN I SECCIÓN",TRUE
"1308","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",36,"VICTIMA Y DENUNCIANTE","28/12/2019",09:35:00,18:50:00,"19.3379324874,-99.1009060123","IZTAPALAPA","VALLE DE LUCES 1A SECCION",TRUE
"1309","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",24,"VICTIMA Y DENUNCIANTE","29/12/2019",13:00:00,18:59:00,"19.4195965531,-99.1009651668","VENUSTIANO CARRANZA","JARDÍN BALBUENA",TRUE
"1310","29/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","29/12/2019",18:30:00,19:01:00,"19.3357541994,-99.1017334001","IZTAPALAPA","SAN SIMÓN CULHUACÁN",FALSE
"1311","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",42,"VICTIMA Y DENUNCIANTE","29/12/2019",18:00:00,19:05:00,"19.3005613227,-99.1050638923","COYOACAN","VILLA QUIETUD",TRUE
"1312","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","25/12/2019",22:00:00,19:09:00,"19.2000694979,-99.1463621003","TLALPAN","SAN MIGUEL TOPILEJO",TRUE
"1313","29/12/2019","ROBO A TRANSEUNTE SALIENDO DEL BANCO CON VIOLENCIA","ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA","Masculino",41,"VICTIMA Y DENUNCIANTE","23/12/2019",16:00:00,19:29:00,"19.3770121091,-99.0209431948","IZTAPALAPA","SANTA MARTHA ACATITLA NORTE",TRUE
"1314","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","29/12/2019",02:00:00,19:32:00,"19.5047856073,-99.0890604381","GUSTAVO A MADERO","JUAN GONZÁLEZ ROMERO",TRUE
"1315","29/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","29/12/2019",18:50:00,19:43:00,"19.4462040863,-99.1524803537","CUAUHTEMOC","BUENAVISTA",FALSE
"1316","29/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",13,"VICTIMA","20/12/2019",11:15:00,19:49:00,"19.2968949055,-99.0483443114","TLAHUAC","MIGUEL HIDALGO",TRUE
"1317","29/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","29/12/2019",18:00:00,19:52:00,"19.4346072496,-99.1521742537","CUAUHTEMOC","TABACALERA",TRUE
"1318","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","29/12/2019",12:00:00,20:05:00,"19.2315064083,-99.1210606989","XOCHIMILCO","SAN MATEO XALPA",TRUE
"1319","29/12/2019","LESIONES INTENCIONALES POR ARMA DE FUEGO","LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO","Masculino",72,"LESIONADO","29/12/2019",14:40:00,20:11:00,NA,"TLALNEPANTLA DE BAZ",NA,TRUE
"1320","29/12/2019","HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA)","DELITO DE BAJO IMPACTO","Masculino",26,"CADAVER","26/12/2019",07:50:00,20:17:00,NA,"IZTAPALAPA",NA,TRUE
"1321","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","29/12/2019",13:30:00,20:28:00,"19.2546631844,-99.1764603182","TLALPAN","SAN ANDRÉS TOTOLTEPEC",TRUE
"1322","29/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",31,"VICTIMA Y DENUNCIANTE","28/12/2019",19:40:00,20:36:00,"19.4025362509,-99.1990386162","ALVARO OBREGON","COVE",TRUE
"1323","29/12/2019","ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA","ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA","Masculino",32,"VICTIMA Y DENUNCIANTE","29/12/2019",20:30:00,20:53:00,"19.4257055866,-99.1330039625","CUAUHTEMOC","CENTRO",TRUE
"1324","29/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR","DELITO DE BAJO IMPACTO","Femenino",14,"LESIONADO","29/12/2019",19:15:00,20:55:00,"19.2579212029,-99.0033011628","TLAHUAC","QUIAHUATLA",TRUE
"1325","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",38,"VICTIMA Y DENUNCIANTE","29/12/2019",02:00:00,21:01:00,NA,"NEZAHUALCOYOTL",NA,TRUE
"1326","29/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","29/12/2019",19:43:00,21:22:00,"19.4220369328,-99.0994526805","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"1327","29/12/2019","ABUSO DE CONFIANZA","DELITO DE BAJO IMPACTO","Femenino",46,"VICTIMA Y DENUNCIANTE","29/12/2019",16:05:00,21:27:00,"19.4554500256,-99.1403589703","CUAUHTEMOC","SAN SIMÓN TOLNAHUAC",TRUE
"1328","29/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Masculino",34,"LESIONADO","29/12/2019",19:20:00,21:33:00,"19.4509617034,-99.1905986989","MIGUEL HIDALGO","REFORMA PENSIL",TRUE
"1329","29/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",38,"VICTIMA Y DENUNCIANTE","29/12/2019",16:15:00,21:38:00,"19.3910355829,-99.1506547009","BENITO JUAREZ","NARVARTE",TRUE
"1330","29/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","29/12/2019",20:00:00,22:11:00,"19.2953659906,-99.1816852776","TLALPAN","PEÑA POBRE",TRUE
"1331","29/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",25,"VICTIMA Y DENUNCIANTE","29/12/2019",21:40:00,22:14:00,"19.2462795725,-99.0768683667","XOCHIMILCO","SANTA CRUZ ACALPIXCA - PUEBLO",TRUE
"1332","29/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Femenino",36,"VICTIMA Y DENUNCIANTE","29/12/2018",19:40:00,22:21:00,"19.3171007909,-99.12770885","COYOACAN","JARDINES DE COYOACÁN",TRUE
"1333","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",24,"VICTIMA Y DENUNCIANTE","29/12/2019",03:00:00,22:35:00,"19.4789785011,-99.0824226998","GUSTAVO A MADERO","AMPLIACIÓN CASAS ALEMÁN",TRUE
"1334","29/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",32,"VICTIMA Y DENUNCIANTE","29/12/2019",13:05:00,22:36:00,"19.4889086248,-99.1221069289","GUSTAVO A MADERO","TEPEYAC INSURGENTES",TRUE
"1335","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",54,"VICTIMA Y DENUNCIANTE","28/12/2019",20:30:00,22:41:00,"19.3643018617,-99.1251695421","IZTAPALAPA","UNIDAD MODELO",TRUE
"1336","29/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",41,"VICTIMA Y DENUNCIANTE","29/12/2019",21:10:00,23:06:00,"19.3576848894,-99.093487777","IZTAPALAPA","SAN PABLO - BARRIO",TRUE
"1337","29/12/2019","ROBO A TRANSEUNTE EN NEGOCIO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",60,"VICTIMA Y DENUNCIANTE","29/12/2019",18:00:00,23:33:00,"19.292662729,-99.0771086572","IZTAPALAPA","PREDIO EL MOLINO",TRUE
"1338","29/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","29/12/2019",19:20:00,23:36:00,"19.4870880752,-99.1235445924","GUSTAVO A MADERO","TEPEYAC INSURGENTES",TRUE
"1339","29/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Masculino",67,"VICTIMA Y DENUNCIANTE","29/12/2019",21:30:00,23:39:00,"19.4994543958,-99.0921422996","GUSTAVO A MADERO","DEL OBRERO",TRUE
"1340","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","29/12/2019",17:20:00,23:44:00,"19.4499874499,-99.0545636893","GUSTAVO A MADERO","CUCHILLA DEL TESORO",TRUE
"1341","29/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",81,"VICTIMA Y DENUNCIANTE","29/12/2019",17:20:00,23:44:00,"19.4499874499,-99.0545636893","GUSTAVO A MADERO","CUCHILLA DEL TESORO",TRUE
"1342","29/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",31,"VICTIMA Y DENUNCIANTE","29/12/2019",18:30:00,23:50:00,"19.4075612173,-99.0575267068","IZTACALCO","AGRÍCOLA PANTITLAN",TRUE
"1343","30/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",NA,"VICTIMA Y DENUNCIANTE","29/12/2019",23:30:00,00:13:00,"19.4657113317,-99.1361213693","GUSTAVO A MADERO","VALLEJO",TRUE
"1344","30/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",47,"VICTIMA Y DENUNCIANTE","29/12/2019",15:30:00,00:20:00,"19.3637892099,-99.1442849437","BENITO JUAREZ","PORTALES SUR",TRUE
"1345","30/12/2019","LESIONES CULPOSAS POR TRANSITO VEHICULAR","DELITO DE BAJO IMPACTO","Masculino",27,"LESIONADO","26/12/2019",20:30:00,00:39:00,"19.3257681001,-99.2666357002","ALVARO OBREGON","SAN BARTOLO AMEYALCO",TRUE
"1346","30/12/2019","EXTORSION","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","29/12/2019",14:30:00,01:10:00,"19.39680361,-99.0832532936","IZTACALCO","AGRÍCOLA ORIENTAL",TRUE
"1347","30/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Masculino",39,"VICTIMA Y DENUNCIANTE","29/12/2019",18:52:00,01:15:00,"19.4373130945,-99.1041766967","VENUSTIANO CARRANZA","REVOLUCIÓN",TRUE
"1348","30/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",35,"VICTIMA Y DENUNCIANTE","30/12/2019",01:30:00,02:04:00,"19.4241496336,-99.0688369053","VENUSTIANO CARRANZA","ADOLFO LÓPEZ MATEOS",TRUE
"1349","30/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",30,"VICTIMA Y DENUNCIANTE","29/12/2019",23:40:00,02:43:00,"19.4158424035,-99.1364740996","CUAUHTEMOC","OBRERA",TRUE
"1350","30/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Femenino",44,"VICTIMA Y DENUNCIANTE","29/12/2019",15:00:00,04:24:00,"19.354707673,-99.1748211323","COYOACAN","VIVEROS DE COYOACÁN",TRUE
"1351","30/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",39,"VICTIMA Y DENUNCIANTE","29/12/2019",19:00:00,06:07:00,"19.3062597951,-99.1506025219","COYOACAN","PEDREGAL DE SANTA URSULA",TRUE
"1352","30/12/2019","TORTURA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",12:00:00,07:11:00,NA,"IZTAPALAPA",NA,TRUE
"1353","30/12/2019","LESIONES CULPOSAS POR CAIDA","DELITO DE BAJO IMPACTO","Masculino",45,"LESIONADO","29/12/2019",16:39:00,07:27:00,"19.2949288415,-99.1014129055","XOCHIMILCO","PISTA OLIMPICA VIRGILIO URIBE (CANAL DE CUEMANCO)",TRUE
"1354","30/12/2019","LESIONES INTENCIONALES POR ARMA DE FUEGO","LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO","Masculino",NA,"VICTIMA","28/12/2019",22:30:00,08:09:00,"19.32979294,-98.9691281372","IZTAPALAPA","EMILIANO ZAPATA",TRUE
"1355","30/12/2019","ROBO A REPARTIDOR SIN VIOLENCIA","ROBO A REPARTIDOR CON Y SIN VIOLENCIA","Masculino",NA,"VICTIMA Y DENUNCIANTE","27/12/2019",09:25:00,09:27:00,"19.4133661111,-99.1706684238","CUAUHTEMOC","HIPÓDROMO",TRUE
"1356","30/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",40,"VICTIMA Y DENUNCIANTE","29/12/2019",20:15:00,09:31:00,"19.309435058,-99.0484358514","TLAHUAC","LAS ARBOLEDAS",TRUE
"1357","30/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Femenino",32,"VICTIMA Y DENUNCIANTE","15/09/2019",12:00:00,09:35:00,"19.4112484351,-99.1218609659","VENUSTIANO CARRANZA","MAGDALENA MIXIUHCA",TRUE
"1358","30/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",76,"VICTIMA Y DENUNCIANTE","29/12/2019",17:00:00,09:37:00,"19.4889867047,-99.2062964416","AZCAPOTZALCO","SAN JUAN TLIHUACA",TRUE
